vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.92,1.62,12,12,0.270391,0.004273,0.191360,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,16,16,0.270444,0.004349,0.191284,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,20,20,0.269819,0.004349,0.191437,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,24,24,0.272155,0.004807,0.191589,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,28,28,0.270951,0.004349,0.191284,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,0,0,0.252895,0.004196,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,4,4,0.260967,0.004273,0.179152,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,8,8,0.260812,0.004273,0.179381,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,12,12,0.260859,0.004273,0.179381,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,16,16,0.260215,0.004273,0.179305,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,20,20,0.261080,0.004273,0.179534,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,24,24,0.261181,0.004349,0.179152,4,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,28,28,0.261342,0.004273,0.179534,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,0,0,0.601348,0.004196,0.393937,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,4,4,0.614248,0.004654,0.395005,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,8,8,0.607100,0.004578,0.394776,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,12,12,0.615076,0.004883,0.394471,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,16,16,0.614522,0.004654,0.394395,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,20,20,0.607392,0.005188,0.394852,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,24,24,0.614492,0.004654,0.394166,4,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,28,28,0.614617,0.004654,0.394318,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,0,0,0.434728,0.004502,0.333813,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,4,4,0.448450,0.004654,0.334041,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,8,8,0.447836,0.004425,0.333660,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,12,12,0.448009,0.004502,0.333736,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,16,16,0.440361,0.004959,0.333965,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,20,20,0.447443,0.004425,0.333660,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,24,24,0.448027,0.004731,0.333736,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,28,28,0.447311,0.004654,0.333507,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,0,0,0.292202,0.004196,0.241337,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,4,4,0.303087,0.004120,0.241489,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,8,8,0.303426,0.004273,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,12,12,0.302282,0.004425,0.241261,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,16,16,0.295409,0.004654,0.241871,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,20,20,0.303206,0.004196,0.241261,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,24,24,0.302431,0.004349,0.241566,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,28,28,0.302353,0.004273,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,0,0,0.262194,0.004349,0.191360,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,4,4,0.269884,0.004044,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,8,8,0.268626,0.004044,0.191360,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,12,12,0.269741,0.004044,0.191513,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,16,16,0.270158,0.004120,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,20,20,0.270212,0.004120,0.191589,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,24,24,0.270641,0.004120,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,28,28,0.269073,0.004120,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,0,0,0.253044,0.004349,0.179305,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,4,4,0.269640,0.004349,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,8,8,0.260919,0.004273,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,12,12,0.261664,0.004196,0.179076,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,16,16,0.261145,0.004959,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,20,20,0.260967,0.004273,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,24,24,0.261318,0.004578,0.179152,4,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,28,28,0.261163,0.004425,0.179534,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,0,0,0.594678,0.004807,0.394318,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,4,4,0.607130,0.004731,0.394547,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,8,8,0.615088,0.004731,0.394700,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,12,12,0.614790,0.004731,0.394471,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,16,16,0.607518,0.004807,0.394852,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,20,20,0.607547,0.005112,0.394852,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,24,24,0.607339,0.004731,0.394547,4,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,28,28,0.615386,0.004807,0.394624,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,0,0,0.427765,0.004654,0.333965,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,4,4,0.440748,0.004654,0.333889,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,8,8,0.440599,0.004654,0.333813,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,12,12,0.447800,0.004349,0.333889,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,16,16,0.447931,0.004349,0.333584,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,20,20,0.447216,0.004349,0.333660,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,24,24,0.447860,0.004502,0.333736,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,28,28,0.446662,0.004349,0.333736,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,0,0,0.291123,0.004044,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,4,4,0.302675,0.004273,0.241795,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,8,8,0.302741,0.004120,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,12,12,0.302675,0.004425,0.241795,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,16,16,0.302353,0.004120,0.241566,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,20,20,0.303480,0.004196,0.241871,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,24,24,0.294694,0.004502,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,28,28,0.302663,0.004196,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,0,0,0.261426,0.003968,0.191513,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,4,4,0.270868,0.003968,0.191742,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,8,8,0.270617,0.003968,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,12,12,0.271398,0.003968,0.191666,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,16,16,0.270737,0.004196,0.191437,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,20,20,0.270653,0.003968,0.191513,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,24,24,0.269962,0.004044,0.191589,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,28,28,0.270677,0.004044,0.191284,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,0,0,0.267583,0.003510,0.179687,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,4,4,0.268179,0.003968,0.179687,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,8,8,0.260084,0.003968,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,12,12,0.268924,0.003968,0.179534,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,16,16,0.260347,0.004044,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,20,20,0.261700,0.004425,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,24,24,0.269127,0.003968,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.8,1.53,28,28,0.267971,0.004044,0.179152,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,0,0,0.594255,0.568282,0.395005,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,4,4,0.585522,0.564467,0.394929,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,8,8,0.584556,0.564849,0.395234,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,12,12,0.585713,0.564315,0.394929,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,16,16,0.583984,0.565154,0.394776,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,20,20,0.584312,0.565536,0.395387,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,24,24,0.584002,0.565078,0.394852,4,P9HK27_0i_03,P0019,25C,231114
0.7,2.07,28,28,0.585081,0.564849,0.395005,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,0,0,0.434334,0.488625,0.333965,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,4,4,0.427253,0.484429,0.334041,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,8,8,0.427366,0.484734,0.334423,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,12,12,0.427456,0.484658,0.334270,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,16,16,0.427271,0.484581,0.334270,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,20,20,0.426698,0.484734,0.334194,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,24,24,0.419647,0.484734,0.334347,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.98,28,28,0.419241,0.484658,0.334270,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,0,0,0.291707,0.004196,0.241566,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,4,4,0.302848,0.004425,0.241795,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,8,8,0.302514,0.004425,0.241337,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,12,12,0.302800,0.004120,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,16,16,0.302669,0.004044,0.241337,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,20,20,0.310144,0.004120,0.241489,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,24,24,0.301549,0.004044,0.241413,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.8,28,28,0.302902,0.004120,0.241413,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,0,0,0.261962,0.003891,0.191742,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,4,4,0.269884,0.003891,0.191132,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,8,8,0.270367,0.003968,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,12,12,0.270927,0.004044,0.191589,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,16,16,0.277633,0.003968,0.191132,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,20,20,0.270117,0.003968,0.191513,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,24,24,0.270307,0.004120,0.191360,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.62,28,28,0.269789,0.003891,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,0,0,0.260519,0.003891,0.179152,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,4,4,0.269634,0.003891,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,8,8,0.268352,0.003891,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,12,12,0.268799,0.004273,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,16,16,0.261312,0.004425,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,20,20,0.269008,0.003891,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,24,24,0.268340,0.003891,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.7,1.53,28,28,0.268966,0.003968,0.179763,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,0,0,0.601557,0.568435,0.394471,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,4,4,0.592013,0.564315,0.394547,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,8,8,0.585593,0.564238,0.394700,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,12,12,0.592729,0.564010,0.394624,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,16,16,0.591566,0.564391,0.394624,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,20,20,0.592633,0.563933,0.394776,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,24,24,0.592317,0.564086,0.394776,4,P9HK27_0i_03,P0019,25C,231114
0.68,2.07,28,28,0.584812,0.564162,0.395005,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,0,0,0.427116,0.487633,0.333431,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,4,4,0.419605,0.483360,0.333431,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,8,8,0.419921,0.483513,0.333278,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,12,12,0.427336,0.483742,0.333431,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,16,16,0.427646,0.483055,0.333126,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,20,20,0.420034,0.483208,0.333355,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,24,24,0.427563,0.483284,0.333278,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.98,28,28,0.419265,0.483437,0.333202,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,0,0,0.291707,0.329158,0.241947,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,4,4,0.287397,0.343960,0.241947,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,8,8,0.291099,0.339993,0.241642,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,12,12,0.287159,0.343808,0.241947,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,16,16,0.286056,0.343960,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,20,20,0.286932,0.344037,0.241947,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,24,24,0.287558,0.343655,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.8,28,28,0.287135,0.343884,0.241718,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,0,0,0.262528,0.004044,0.191360,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,4,4,0.262737,0.004502,0.191589,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,8,8,0.263893,0.004425,0.191284,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,12,12,0.262940,0.004196,0.191437,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,16,16,0.266075,0.004196,0.191437,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,20,20,0.269395,0.003968,0.191208,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,24,24,0.269974,0.003891,0.191437,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.62,28,28,0.270319,0.003968,0.191055,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,0,0,0.260788,0.003662,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,4,4,0.269616,0.003815,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,8,8,0.269026,0.003891,0.179458,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,12,12,0.269467,0.003891,0.179229,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,16,16,0.261139,0.003968,0.179610,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,20,20,0.270069,0.003891,0.179152,4,P9HK27_0i_03,P0019,25C,231114
0.68,1.53,24,24,0.268579,0.003815,0.179610,4,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,0,0,0.617019,0.004654,0.394776,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,4,4,0.614146,0.004883,0.394700,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,8,8,0.606856,0.004654,0.394395,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,12,12,0.614623,0.004731,0.395005,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,16,16,0.613711,0.004654,0.394395,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,20,20,0.614540,0.004654,0.394852,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,24,24,0.606665,0.004807,0.394624,3,P9HK27_0i_03,P0019,25C,231114
0.92,2.07,28,28,0.613914,0.004731,0.394776,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,0,0,0.434859,0.004654,0.334041,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,4,4,0.447830,0.004425,0.333431,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,8,8,0.447955,0.004502,0.333736,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,12,12,0.447079,0.004425,0.333660,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,16,16,0.447598,0.004731,0.333660,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,20,20,0.447437,0.004654,0.333660,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,24,24,0.440522,0.004502,0.333813,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.98,28,28,0.448134,0.004502,0.333889,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,0,0,0.291588,0.004273,0.241337,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,4,4,0.303093,0.004196,0.241337,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,8,8,0.302598,0.004196,0.241718,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,12,12,0.303170,0.004349,0.241489,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,16,16,0.302693,0.004349,0.241871,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,20,20,0.302443,0.004273,0.241489,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,24,24,0.302818,0.004273,0.241566,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.8,28,28,0.302294,0.004273,0.241413,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,0,0,0.254511,0.004502,0.191818,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,4,4,0.264120,0.004349,0.191742,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,8,8,0.263792,0.004273,0.191284,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,12,12,0.262296,0.004654,0.191742,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,16,16,0.248109,0.004654,0.191360,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,20,20,0.255536,0.004349,0.191360,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,24,24,0.255006,0.004349,0.190903,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.62,28,28,0.263601,0.004349,0.191589,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,0,0,0.253456,0.004196,0.179534,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,4,4,0.261646,0.004273,0.179610,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,8,8,0.261104,0.004273,0.179152,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,12,12,0.261497,0.004273,0.179610,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,16,16,0.261098,0.004349,0.179229,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,20,20,0.261497,0.004425,0.179610,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,24,24,0.261318,0.004578,0.179152,3,P9HK27_0i_03,P0019,25C,231114
0.92,1.53,28,28,0.261104,0.004502,0.179458,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,0,0,0.594469,0.004883,0.394318,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,4,4,0.607768,0.004731,0.394700,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,8,8,0.607738,0.004883,0.394700,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,12,12,0.607410,0.004959,0.394547,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,16,16,0.607446,0.004883,0.394776,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,20,20,0.614623,0.004959,0.394395,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,24,24,0.614611,0.004731,0.394624,3,P9HK27_0i_03,P0019,25C,231114
0.9,2.07,28,28,0.614915,0.004578,0.394547,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,0,0,0.427390,0.004425,0.333965,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,4,4,0.447496,0.004425,0.333660,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,8,8,0.447836,0.004425,0.334041,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,12,12,0.447705,0.004349,0.333660,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,16,16,0.447675,0.004349,0.333965,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,20,20,0.447753,0.004425,0.333813,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,24,24,0.448301,0.004425,0.333965,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.98,28,28,0.447902,0.004425,0.333660,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,0,0,0.291177,0.004196,0.241718,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,4,4,0.294950,0.004273,0.241795,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,8,8,0.303093,0.004425,0.241947,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,12,12,0.301501,0.004196,0.241795,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,16,16,0.302347,0.004273,0.241795,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,20,20,0.302514,0.004425,0.241947,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,24,24,0.302681,0.004196,0.241642,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.8,28,28,0.301906,0.004196,0.242100,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,0,0,0.254535,0.004044,0.191513,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,4,4,0.270886,0.004196,0.191437,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,8,8,0.270915,0.004731,0.191132,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,12,12,0.270283,0.004044,0.191589,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,16,16,0.270999,0.004196,0.191055,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,20,20,0.271297,0.004044,0.191513,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,24,24,0.269747,0.004425,0.191132,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.62,28,28,0.270075,0.004273,0.191132,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,0,0,0.253295,0.004196,0.179687,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,4,4,0.261998,0.004425,0.179763,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,8,8,0.261372,0.004578,0.179229,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,12,12,0.261277,0.004502,0.179687,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,16,16,0.253515,0.004425,0.179152,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,20,20,0.261443,0.004273,0.179763,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,24,24,0.260645,0.004654,0.179381,3,P9HK27_0i_03,P0019,25C,231114
0.9,1.53,28,28,0.261336,0.004425,0.179610,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,0,0,0.594892,0.004731,0.394471,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,4,4,0.607851,0.004807,0.394700,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,8,8,0.607214,0.005036,0.394547,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,12,12,0.607589,0.004807,0.394700,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,16,16,0.607446,0.004731,0.394700,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,20,20,0.607345,0.004807,0.394852,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,24,24,0.607738,0.004883,0.394929,3,P9HK27_0i_03,P0019,25C,231114
0.8,2.07,28,28,0.607494,0.004807,0.394624,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,0,0,0.435246,0.004578,0.333889,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,4,4,0.448027,0.004502,0.333889,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,8,8,0.447884,0.004273,0.333965,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,12,12,0.448092,0.004731,0.333965,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,16,16,0.447663,0.004349,0.334118,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,20,20,0.447532,0.004425,0.333736,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,24,24,0.447496,0.004349,0.333889,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.98,28,28,0.447466,0.004425,0.333736,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,0,0,0.284560,0.004654,0.242100,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,4,4,0.302180,0.004349,0.241795,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,8,8,0.302473,0.004273,0.241566,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,12,12,0.302800,0.004273,0.242024,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,16,16,0.302878,0.004273,0.241413,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,20,20,0.302479,0.004120,0.241871,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,24,24,0.303212,0.004120,0.241337,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.8,28,28,0.303462,0.004273,0.241489,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,0,0,0.254392,0.003968,0.191132,3,P9HK27_0i_03,P0019,25C,231114
0.8,1.62,4,4,0.270373,0.004044,0.191360,3,P9HK27_0i_03,P0019,25C,231114
